Title	Author	Date	Availability	Genre	Subgenre	Form	Regularisation	Nb of tokens (c.)	File	
EST-IL BON, EST-IL MÉCHANT ? COMÉDIE.	DIDEROT, Denis	1781	cc-by-nc-sa	theatre	comedy	prose	yes	23047	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/DIDEROT_ESTILBONESTILMECHANT.xml	
LA MORT DE CÉSAR, COMÉDIE	BARBIER, Marie-Anne (1664-1745?)	1745	cc-by-nc-sa	theatre	tragedy	verse	yes	16260	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/BARBIER_MORTDECESAR.xml	
UNE COLLABORATION, COMÉDIE	Albert LAMBERT (1847-1918)	1888	cc-by-nc-sa	theatre	comedy	verse	yes	5068	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/LAMBERT_COLLABORATION.xml	
CORNEILLE ET ROTROU, COMÉDIE	LABOULLAYE, Thomas et cORMON	1845	cc-by-nc-sa	theatre	tragedy	prose	yes	8643	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/LABOULLAYE-CORMON_CORNEILLEROTROU.xml	
LA MÈRE COQUETTE ou LES AMANTS BROUILLÉS, COMÉDIE	Philippe QUINAULT (1635-1688)	1665	cc-by-nc-sa	theatre	comedy	verse	yes	17003	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/QUINAULT_MERECOQUETTE.xml	
LA MORT DE POMPÉE, TRAGÉDIE	CORNEILLE, Pierre (1606-1684)	1644	cc-by-nc-sa	theatre	tragedy	verse	yes	18981	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/CORNEILLEP_MORTPOMPEE.xml	
L'ESPRIT DES MOEURS AU DIX-HUITIÈME SIÉCLE, OU LA PETITE MAISON, PROVERBE	MÉRARD DE SAINT-JUST, Simon-Pierre (1749-1812)	1790	cc-by-nc-sa	theatre	other	mixed	yes	22972	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/SAINT-JUST_PETITEMAISON.xml	
LA VENGEANCE DES MARQUIS, COMÉDIE	DONNEAU DE VIZÉ, Jean (1638-1710)	1664	cc-by-nc-sa	theatre	comedy	prose	yes	5316	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/DONNEAUDEVISE_VENGEANCEDESMARQUIS.xml	
LA VEUVE INDÉCISE, OPÉRA COMIQUE	VADÉ, Jean-Joseph	1758	cc-by-nc-sa	theatre	other	mixed	yes	2737	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/VADE_VEUVEINDECISE.xml	
L'HÉRITIER RIDICULE OU LA DAME INTÉRESSÉE..	SCARRON, Paul	1650	cc-by-nc-sa	theatre	comedy	verse	yes	15327	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/SCARRON_HERITIERRIDICULE.xml	
SÉMIRAMIS, TRAGÉDIE.	BIDEAU DE MONTIGNY, Jean Charles François	1749	cc-by-nc-sa	theatre	other	verse	yes	2501	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/BIDEAUDEMONTIGNY_SEMIRAMIS.xml	
LA MATRONE D'ÉPHÈSE, COMÉDIE	LA MOTTE, Antoine-Houdard de	1702	cc-by-nc-sa	theatre	comedy	prose	yes	5998	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/LAMOTTE_MATRONEDEPHESE.xml	
LE SOMNAMBULE, COMÉDIE.	FERIOL DE PONT-DE-VEYLE, Antoine de	1739	cc-by-nc-sa	theatre	comedy	prose	yes	8923	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/DUPONTDEVEYLE_SOMNANBULE.xml	
POLIXÈNE, TRAGÉDIE	AIGUEBERRE, Jean Dumas d'	1729	cc-by-nc-sa	theatre	comedy	verse	yes	3831	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/AIGUEBERRE_POLIXENE.xml	
LA DÉFENSE, opuscule dramatique.	SACY, Claude-Louis-Michel de (1746-1794)	1778	cc-by-nc-sa	theatre	other	prose	yes	2192	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/SACY_DEFENSE.xml	
LE VÉRITABLE CAPITAN MATAMORE OU LE FANFARON, COMÉDIE.	MARESCHAL, André	1640	cc-by-nc-sa	theatre	comedy	verse	yes	19597	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/MARESCHALA_VERITABLECAPITAINEMATAMORE.xml	
HERMÉNÉGILDE, TRAGÉDIE.	LA CALPRENEDE, Gautier Costes de	1644	cc-by-nc-sa	theatre	tragedy	prose	yes	22	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/LACALPRENEDE_HERMENEGILDE.xml	
LA DOUBLE INCONSTANCE, COMÉDIE.	MARIVAUX, Pierre de (1688-1763)	1724	cc-by-nc-sa	theatre	comedy	prose	yes	21939	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/MARIVAUX_DOUBLEINCONSTANCE.xml	
LE FEINT ASTROLOGUE, COMÉDIE	Thomas CORNEILLE (1625-1709)	1651	cc-by-nc-sa	theatre	comedy	verse	yes	18876	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/CORNEILLET_FEINTASTROLOGUE.xml	
CADMUS et HERMIONE, TRAGÉDIE	Philippe QUINAULT (1635-1688)	1673	cc-by-nc-sa	theatre	other	verse	yes	8192	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/QUINAULT_CADMUSHERMIONE.xml	
LE CYCLOPE, TRAGÉDIE.	EURIPIDE	1880	cc-by-nc-sa	theatre	tragedy	prose	yes	6887	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/EURIPIDE_CYCLOPE.xml	
MÉDÉE, TRAGÉDIE	CORNEILLE, Pierre (1606-1684)	1682	cc-by-nc-sa	theatre	tragedy	verse	yes	15860	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/CORNEILLEP_MEDEE.xml	
LA STATUE, COMÉDIE	MONTALEMBERT, Marc-René de (1714-1800)	1784	cc-by-nc-sa	theatre	comedy	mixed	yes	7647	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/MONTALEMBERT_STATUE.xml	
L'INGÉNU, OU LE SAUVAGE DU CANADA, PANTOMIME	HUS, Eugène (1758-1823)	1805	ARR	theatre	other	prose	yes	5324	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/HUS_INGENU.xml	
LA LAITIÈRE ET LE POT AUX ROSES.	HERVILLY, Ernest d'	1882	cc-by-nc-sa	theatre	comedy	prose	yes	5777	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/HERVILLY_LAITIERE.xml	
MANLIUS CAPITOLINUS, tragédie	Antoine de LA FOSSE D'AUBIGNY (1653-1708)	1747	cc-by-nc-sa	theatre	tragedy	verse	yes	12633	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/LAFOSSE_MANLIUS.xml	
ENDYMION, PASTORALE HÉROÏQUE	FONTENELLE, Bernard le Bouvier ou le Bouyer de	1731	cc-by-nc-sa	theatre	other	verse	yes	6295	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/FONTENELLE_ENDYMION.xml	
JOSÉPHINE OU LE RETOUR DE WAGRAM, OPÉRA	GABRIEL, DE LABOULLAYE	1830	cc-by-nc-sa	theatre	other	mixed	yes	5943	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/GABRIEL-LABOULLAYE_JOSEPHINE.xml	
PERTHARITE ROI DES LOMBARDS, TRAGÉDIE	CORNEILLE, Pierre (1606-1684)	1653	cc-by-nc-sa	theatre	tragedy	verse	yes	16580	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/CORNEILLEP_PERTHARITE.xml	
LES TROIS IVROGNES, opuscule dramatique.	SACY, Claude-Louis-Michel de (1746-1794)	1778	cc-by-nc-sa	theatre	other	prose	yes	1143	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/SACY_TROISIVROGNES.xml	
DIALOGUE ENTRE VOLTAIRE ET ROUSSEAU, COMÉDIE	(anonyme)	1778	cc-by-nc-sa	theatre	comedy	mixed	yes	1514	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/ANONYME_DIALOGUEROUSSEAUVOLTAIRE.xml	
LA FAMILLE EXTRAVAGANTE, COMÉDIE.	LEGRAND, Marc-Antoine	1770	cc-by-nc-sa	theatre	comedy	verse	yes	6528	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/LEGRAND_FAMILLEEXTRAVAGANTE.xml	
L'ENFER GALANT, PARODIE	FUZELIER, Louis	1729	cc-by-nc-sa	theatre	other	mixed	yes	4064	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/FUZELIER_ENFERGALANT.xml	
LES ÉPOUX PAR CHICANE, PARODIE	TACONET, Toussaint-Gaspard	1759	cc-by-nc-sa	theatre	other	mixed	yes	4982	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/TACONET_EPOUXPARCHICANE.xml	
LE CIBISME. PREMIER DIALOGUE, SUR LES AFFAIRES DU TEMPS.	Eustache LE NOBLE (1643-1711)	1689	cc-by-nc-sa	theatre	other	prose	yes	8377	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/LENOBLE_CIBISME.xml	
L'AMANT DÉGUISÉ, PARODIE DU QUATRIEME ACTE DES ÉLÉMENTS	Charles-Simon FAVART (1710-1792)	1754	ARR	theatre	other	verse	yes	2238	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/FAVARD_AMANTDEGUISE.xml	
LA PETITE VÉROLE dans LES JEUX DE LA PETITE THALIE, PROBERBES	MOISSY, Alexandre-Guillaume de  (1712-1777)	1769	cc-by-nc-sa	theatre	other	prose	yes	4118	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/MOISSY_PETITEVEROLE.xml	
OH ! VOILÀ BIEN LE DIABLE ! COMÉDIE	(anonyme)	1772	cc-by-nc-sa	theatre	comedy	mixed	yes	3355	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/ANONYME_VOILABIENLEDIABLE.xml	
AGAMEMNON, TRAGÉDIE.	ESCHYLE	1872	cc-by-nc-sa	theatre	tragedy	prose	yes	13361	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/ESCHYLE_AGAMEMNON.xml	
LE MAGNIFIQUE, COMÉDIE	Antoine de LA MOTTE (1672-1731)	1752	ARR	theatre	comedy	mixed	yes	7287	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/LAMOTTE_MAGNIFIQUE.xml	
MARIAMNE, TRAGÉDIE EN CINQ ACTES.	VOLTAIRE (1694-1778)	1724	cc-by-nc-sa	theatre	tragedy	verse	yes	16895	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/VOLTAIRE_MARIAMNE.xml	
LA THÉBAÏDE ou LES FRÈRES ENNEMIS, TRAGÉDIE.	RACINE, Jean (1639-1699)	1664	cc-by-nc-sa	theatre	tragedy	verse	yes	14713	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/RACINE_THEBAIDE64.xml	
LE CAPITALISTE, COMÉDIE.	CROS, Charles	1881	cc-by-nc-sa	theatre	other	prose	yes	1563	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/CROS_CAPITALISTE.xml	
LE SAC DE CARTHAGE, TRAGÉDIE	PUGET DE LA SERRE, Jean	1642	cc-by-nc-sa	theatre	tragedy	prose	yes	11764	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/PUGETDELASERRE_SACDECARTHAGE.xml	
JASON, ou LA TOISON-D'OR	ROUSSEAU, Jean Baptiste	1694	cc-by-nc-sa	theatre	other	verse	yes	6291	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/ROUSSEAUJB_JASON.xml	
MUSTAPHA et ZÉANGIR, TRAGÉDIE	CHAMFORT, Sébatien-Roch-Nicolas de	1777	cc-by-nc-sa	theatre	tragedy	verse	yes	15277	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/CHAMFORT_MUSTAPHAZEANGIR.xml	
LE MARI DIRECTEUR ou LE DÉMÉNAGEMENT DU COUVENT, COMÉDIE EN UN ACTE et EN VERS LIBRES.	CARBON DE FLINS, Claude de	1791	cc-by-nc-sa	theatre	comedy	verse	yes	4978	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/CARBONDEFLINS_MARIDIRECTEUR.xml	
L'ORACLE, COMÉDIE	SAINT-FOIX, Germain-François Poulain de (1698-1776)	1775	cc-by-nc-sa	theatre	comedy	prose	yes	4842	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/SAINT-FOIX_ORACLE.xml	
THÉMISTOCLE, TRAGÉDIE.	DU RYER, Pierre	1648	cc-by-nc-sa	theatre	tragedy	verse	yes	17594	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/DURYER_THEMISTOCLE.xml	
LE FAT DE PROVINCE, Opuscule dramatique.	SACY, Claude-Louis-Michel de (1746-1794)	1778	cc-by-nc-sa	theatre	other	prose	yes	5767	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/SACY_FATDEPROVINCE.xml	
LE PETIT MAÎTRE PAR PHILOSOPHIE, PROVERBE	Louis Carrogis de CARMONTELLE (1717-1806)	1778	cc-by-nc-sa	theatre	other	prose	yes	3832	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/CARMONTELLE_PETITMAITREPARPHILOSOPHIE.xml	
GENEVIÈVE OU L'INNOCENCE RECONNUE. TRAGÉDIE.	AURE, François d'	1670	cc-by-nc-sa	theatre	tragedy	verse	yes	21834	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/AURE_GENEVIEVE70.xml	
L'ENFANT GÂTÉ, COMÉDIE	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	1847	cc-by-nc-sa	theatre	comedy	prose	yes	7457	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/GENLIS_ENFANTGATE.xml	
JOCRISSE CHANGÉ DE CONDITION, COMÉDIE-FOLIE	ARCHAMBAULT, Louis-François	1799	cc-by-nc-sa	theatre	comedy	prose	yes	10139	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/ARCHAMBAULT_JOCRISSECHANGE.xml	
CARACATACA ET CARACATAQUÉ, FARCE.	Thomas-Simon GUEULLETTE (1683-1766)	1714	cc-by-nc-sa	theatre	other	prose	yes	8476	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/GUEULLETTE_CARACATACA.xml	
PREMIER AMOUR, COMÉDIE.	Paul BILHAUD (1854-1933)	1881	cc-by-nc-sa	theatre	other	verse	yes	1210	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/BILHAUD_PREMIERAMOUR.xml	
SYLVANIRE ou la MORTE VIVE, FABLE BOCAGÈRE	Honoré d'URFÉ (1567-1625)	1627	cc-by-nc-sa	theatre	other	verse	yes	47248	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/URFE_SYLVANIRE.xml	
LES EAUX DE BOURBON, COMÉDIE	DANCOURT (1661-1725)	1697	cc-by-nc-sa	theatre	comedy	prose	yes	7624	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/DANCOURT_EAUXDEBOURBON.xml	
UN DOUBLE AVEU, SCÈNE POUR DEUX JEUNES FILLES.	NADAUD, Gustave (1820-1893)	1896	cc-by-nc-sa	theatre	comedy	verse	yes	1137	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/NADAUD_DOUBLEAVEU.xml	
LA SECONDE SUPRISE DE L'AMOUR, COMÉDIE	MARIVAUX, Pierre de (1688-1763)	1728	cc-by-nc-sa	theatre	comedy	prose	yes	18025	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/MARIVAUX_SECONDESURPRISEDELAMOUR.xml	
LES TROIS AVEUGLES, COMÉDIE	GOULLINET	1783	cc-by-nc-sa	theatre	comedy	prose	yes	6412	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/GOULLINET_TROISAVEUGLES.xml	
LE SONGE DE MOLIÈRE, ÉPISODE	MINIER, Hippolyte	1867	cc-by-nc-sa	theatre	comedy	verse	yes	1956	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/MINIER_SONGEDEMOLIERE.xml	
NITOCRIS, REINE DE BABYLONE. TRAGI-COMÉDIE	DU RYER, Pierre	1650	ARR	theatre	tragicomedy	verse	yes	15009	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/DURYER_NITOCRIS.xml	
LES INTRIGUES DE LA LOTERIE, COMÉDIE	DONNEAU DE VIZÉ, Jean (1638-1710)	1670	cc-by-nc-sa	theatre	comedy	verse	yes	10518	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/DONNEAUDEVISE_INTRIGUESDELALOTERIE.xml	
L'ÉCHO DU PUBLIC, COMÉDIE EN VERS ET EN UN ACTE.	RICCOBONI père	1741	cc-by-nc-sa	theatre	comedy	verse	yes	6961	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/RICCOBONI-RICCOBONI-ROMAGNESI_ECHODUPUBLIC.xml	
UBU ROI, DRAME	Alfred JARRY (1873-1907)	1896	ARR	theatre	other	mixed	yes	13637	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/JARRY_UBUROI.xml	
LA BOURSE DE LOUIS, DRAME EN UN ACTE.	GARNIER, Charles-Georges-Thomas	1785	cc-by-nc-sa	theatre	other	prose	yes	2211	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/GARNIERT_BOURSE.xml	
LA VEUVE, COMÉDIE	CORNEILLE, Pierre (1606-1684)	1682	cc-by-nc-sa	theatre	comedy	verse	yes	18631	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/CORNEILLEP_VEUVE.xml	
L'ILE DES ESCLAVES, COMÉDIE	MARIVAUX, Pierre de (1688-1763)	1725	cc-by-nc-sa	theatre	comedy	prose	yes	9372	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/MARIVAUX_ILEDESESCLAVES.xml	
LA THÉBAÏDE ou LES FRÈRES ENNEMIS, TRAGÉDIE.	RACINE, Jean (1639-1699)	1697	cc-by-nc-sa	theatre	tragedy	verse	yes	14015	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/RACINE_THEBAIDE.xml	
FOUQUET À LA BASTILLE, MONOLOGUE	Adolphe JOLY (1820-1878)	1863	cc-by-nc-sa	theatre	other	verse	yes	1565	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/JOLY_FOUQUETALABASTILLE.xml	
LA DÉROUTE DES PRÉCIEUSES, MASCARADE	(anonyme)	1659	cc-by-nc-sa	theatre	other	verse	yes	1075	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/ANONYME_DEROUTEDESPRECIEUSES.xml	
LA COMÉDIE DES ACADÉMICIENS, COMÉDIE.	SAINT-ÉVREMOND, Charles de Marguetel de Saint-Denis, seigneur de (1613-1703)	1650	cc-by-nc-sa	theatre	comedy	verse	yes	5273	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/SAINTEVREMOND_COMEDIEDESACADEMICIENS.xml	
L'AUTEUR DANS SON MÉNAGE, COMÉDIE.	Étienne GOSSE (1767-1828)	1798	ARR	theatre	comedy	mixed	yes	5600	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/GOSSE_AUTEURDANSSONMENAGE.xml	
ROLAND, SAYNETTE.	Georges COURTELINE (1858-1929)	1894	cc-by-nc-sa	theatre	other	prose	yes	1029	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/COURTELINE_ROLAND.xml	
LES BAVARDES, DIALOGUE	LEMERCIER DE NEUVILLE, Louis	1889	cc-by-nc-sa	theatre	other	prose	yes	2002	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/LEMERCIER_BAVARDES.xml	
LES ILLUSTRES ENNEMIS, COMÉDIE	Thomas CORNEILLE (1625-1709)	1657	cc-by-nc-sa	theatre	comedy	verse	yes	24	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/CORNEILLET_ILLUSTRESENNEMIS.xml	
L'OPÉRA COMIQUE ASSIÉGÉ, COMÉDIE.	DORNEVAL, LESAGE	1730	cc-by-nc-sa	theatre	other	mixed	yes	3313	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/DORNEVALLESAGE_OPERACOMIQUE.xml	
ZULIME, TRAGÉDIE	VOLTAIRE (1694-1778)	1801	cc-by-nc-sa	theatre	tragedy	verse	yes	14795	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/VOLTAIRE_ZULIME.xml	
LE DIABLE BOITEUX, COMÉDIE	DANCOURT, Florent CARTON dit	1707	cc-by-nc-sa	theatre	comedy	prose	yes	7242	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/DANCOURT_DIABLEBOITEUX.xml	
ZAÏDE, TRAGÉDIE	LA CHAPELLE, Jean de	1681	cc-by-nc-sa	theatre	tragedy	verse	yes	13265	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/LACHAPELLE_ZAIDE.xml	
AGAMEMNON, TRAGÉDIE	SÉNÈQUE	1863	cc-by-nc-sa	theatre	tragedy	prose	yes	9581	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/SENEQUE_AGAMEMNON.xml	
POMPEIA, TRAGÉDIE.	Jean Galbert de CAMPISTRON (1656-1713)	1688	ARR	theatre	tragedy	verse	yes	12601	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/CAMPISTRON_POMPEIA.xml	
OEDIPE TRAVESTI, COMÉDIE	BIANCOLELLI, Pierre François	1719	cc-by-nc-sa	theatre	other	verse	yes	4919	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/TheatreClassique/BIANCOLLELLI_OEDIPETRAVESTI.xml	
